,name,t_wins,t_losses,t_nc,t_draws,total,rounds,kd,kd_round,win_p,sig_strikes,sig_strikes_att,rounds_per_fight,time_min,time_per_fight,sig_str_per_min,ground_control
1652,Eddie Ruiz,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,12.0,3.0,15.0,15.0,0.2,4.75
1653,Eddie Yagin,1.0,1.0,0.0,0.0,2.0,6.0,2.0,0.3333333333333333,0.5,94.0,310.0,3.0,30.0,15.0,3.1333333333333333,1.7166666666666666
1654,Edilberto de Oliveira,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,51.0,158.0,2.0,12.366666666666667,6.183333333333334,4.123989218328841,0.31666666666666665
1655,Edward Faaloloto,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,46.0,1.0,4.983333333333333,2.4916666666666667,3.411371237458194,0.31666666666666665
1656,Edwin DeWees,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,38.0,1.0,9.633333333333333,3.211111111111111,1.5570934256055364,1.9333333333333333
1657,Eiji Mitsuoka,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.3333333333333333,0.0,37.0,76.0,1.5,11.1,5.55,3.3333333333333335,1.5999999999999999
1658,Emmanuel Yarborough,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.9833333333333334,1.9833333333333334,0.5042016806722689,0.0
1659,Enrique Marin,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,43.0,130.0,3.0,30.0,15.0,1.4333333333333333,10.916666666666668
1660,Eric Wisely,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,38.0,73.0,2.0,16.716666666666665,8.358333333333333,2.273180458624128,0.25
1661,Ericka Almeida,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,32.0,81.0,3.0,30.0,15.0,1.0666666666666667,3.55
1662,Ernie Verdicia,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,2.3833333333333333,2.3833333333333333,0.8391608391608392,0.0
1663,Eugenio Tadeu,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,24.0,1.0,9.75,9.75,0.6153846153846154,0.0
1664,Fabiano Scherner,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,18.0,57.0,2.0,13.766666666666667,6.883333333333334,1.307506053268765,1.9166666666666667
1665,Fabio Gurgel,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,15.0,15.0,0.13333333333333333,0.0
1666,Fares Ziam,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,31.0,3.0,15.0,15.0,0.6666666666666666,2.433333333333333
1667,Felipe Colares,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,51.0,121.0,3.0,45.0,15.0,1.1333333333333333,12.200000000000001
1668,Felipe Olivieri,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,87.0,150.0,3.0,13.033333333333333,13.033333333333333,6.675191815856778,0.31666666666666665
1669,Felipe Silva,1.0,2.0,0.0,0.0,3.0,5.0,2.0,0.4,0.3333333333333333,81.0,162.0,1.6666666666666667,15.0,5.0,5.4,2.9333333333333336
1670,Felix Lee Mitchell,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,4.566666666666666,4.566666666666666,0.6569343065693432,0.0
1671,Fernando Bruno,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,52.0,133.0,3.0,29.766666666666666,14.883333333333333,1.7469204927211646,8.066666666666666
1672,Flavio Luiz Moura,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4.333333333333333,4.333333333333333,0.23076923076923078,0.23333333333333334
1673,Floyd Sword,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,3.8333333333333335,3.8333333333333335,0.7826086956521738,0.6333333333333333
1674,Frank Caracci,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.866666666666666,6.866666666666666,0.0,0.0
1675,Frank Lester,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,22.0,1.0,3.6666666666666665,3.6666666666666665,2.181818181818182,0.06666666666666667
1676,Fred Ettish,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,1.0,3.1166666666666667,3.1166666666666667,1.2834224598930482,0.0
1677,Fredy Serrano,2.0,2.0,0.0,0.0,4.0,10.0,1.0,0.1,0.5,67.0,250.0,2.5,42.3,10.575,1.5839243498817968,5.883333333333334
1678,Gabe Green,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,127.0,273.0,3.0,15.0,15.0,8.466666666666667,0.18333333333333332
1679,Gabe Ruediger,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,25.0,80.0,1.6666666666666667,14.733333333333334,4.911111111111111,1.6968325791855203,3.25
1680,Galore Bofando,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.5,0.5,23.0,51.0,1.0,6.333333333333334,3.166666666666667,3.631578947368421,0.05
1681,Garett Whiteley,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,126.0,261.0,2.3333333333333335,33.9,11.299999999999999,3.7168141592920354,0.75
1682,Gasan Umalatov,1.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.25,134.0,337.0,3.0,60.0,15.0,2.2333333333333334,7.083333333333334
1683,Geane Herrera,1.0,3.0,0.0,0.0,4.0,11.0,1.0,0.09090909090909091,0.25,82.0,263.0,2.75,54.46666666666667,13.616666666666667,1.5055079559363524,1.95
1684,Gerald Strebendt,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.75,2.75,0.0,0.0
1685,Gerry Harris,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0833333333333333,1.0833333333333333,0.0,0.0
1686,Gideon Ray,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,21.0,52.0,1.0,10.083333333333332,3.3611111111111107,2.0826446280991737,0.5833333333333334
1687,Gilbert Aldana,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,34.0,62.0,1.5,11.666666666666668,5.833333333333334,2.914285714285714,4.716666666666667
1688,Gilbert Smith,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,14.0,34.0,3.0,12.816666666666666,12.816666666666666,1.092327698309493,3.8333333333333335
1689,Gilbert Yvel,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,36.0,81.0,1.6666666666666667,18.916666666666668,6.305555555555556,1.9030837004405285,1.6
1690,Greg Soto,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,97.0,152.0,2.3333333333333335,30.25,10.083333333333334,3.206611570247934,12.233333333333334
1691,Greg Stott,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2833333333333333,0.2833333333333333,0.0,0.0
1692,Guilherme Vasconcelos,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,49.0,166.0,3.0,15.0,15.0,3.2666666666666666,0.0
1693,Gustavo Lopez,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,14.0,57.0,3.0,15.0,15.0,0.9333333333333333,0.03333333333333333
1694,Guto Inocente,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,11.0,1.0,7.266666666666667,3.6333333333333333,0.963302752293578,0.0
1695,Hannah Goldy,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,55.0,166.0,3.0,15.0,15.0,3.6666666666666665,1.5
1696,Hans Stringer,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,79.0,128.0,2.0,25.033333333333335,8.344444444444445,3.1557922769640476,11.816666666666666
1697,Harry Moskowitz,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,22.0,1.0,12.0,12.0,1.0,0.0
1698,Hayato Sakurai,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.25,0.0,5.0,12.0,4.0,18.016666666666666,18.016666666666666,0.2775208140610546,0.0
1699,Heather Clark,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.3333333333333333,166.0,338.0,3.0,45.0,15.0,3.688888888888889,15.166666666666668
1700,Hector Aldana,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,116.0,302.0,2.3333333333333335,32.28333333333333,10.761111111111111,3.5931853381517813,1.05
1701,Hector Ramirez,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,53.0,122.0,2.5,22.6,11.3,2.3451327433628317,4.283333333333333
1702,Homer Moore,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,8.0,2.0,5.916666666666667,5.916666666666667,0.676056338028169,4.55
1703,Houston Dorr,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.716666666666667,3.716666666666667,0.26905829596412556,0.0
1704,Hugo Duarte,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7166666666666667,0.7166666666666667,0.0,0.0
1705,Humberto Brown Morrison,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,36.0,3.0,10.5,10.5,1.7142857142857142,6.116666666666666
1706,Icho Larenas,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,13.0,3.0,11.983333333333334,11.983333333333334,0.16689847009735742,0.0
1707,Igor Zinoviev,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36666666666666664,0.36666666666666664,0.0,0.0
1708,Ilia Topuria,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,13.0,33.0,3.0,15.0,15.0,0.8666666666666667,8.033333333333333
1709,Inoue Mizuki,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5,150.0,298.0,3.0,30.0,15.0,5.0,7.483333333333333
1710,Isabela de Padua,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,15.0,42.0,3.0,15.0,15.0,1.0,4.65
1711,Issei Tamura,1.0,2.0,0.0,0.0,3.0,6.0,2.0,0.3333333333333333,0.3333333333333333,31.0,58.0,2.0,16.383333333333333,5.461111111111111,1.8921668362156663,4.183333333333334
1712,Ivan Serati,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,2.033333333333333,2.033333333333333,1.4754098360655739,0.0
1713,JC Cottrell,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,15.0,59.0,2.0,18.9,9.45,0.7936507936507937,4.05
1714,Jack May,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,25.0,65.0,2.0,16.433333333333334,8.216666666666667,1.5212981744421907,1.85
1715,Jacob Kilburn,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,8.3,8.3,0.36144578313253006,0.21666666666666667
1716,Jai Herbert,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,21.0,70.0,3.0,11.5,11.5,1.826086956521739,3.3333333333333335
1717,Jairzinho Rozenstruik,5.0,1.0,0.0,0.0,6.0,12.0,5.0,0.4166666666666667,0.8333333333333334,164.0,320.0,2.0,40.583333333333336,6.763888888888889,4.041067761806981,0.55
1718,James Bochnovic,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,30.0,1.5,12.366666666666667,6.183333333333334,0.6469002695417789,1.1166666666666667
1719,James Giboo,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,33.0,2.0,7.483333333333333,7.483333333333333,1.2026726057906458,0.4666666666666667
1720,James Hammortree,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,29.0,95.0,3.0,15.0,15.0,1.9333333333333333,2.3833333333333333
1721,James Lee,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.5,0.0,0.7
1722,James Toney,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.316666666666667,3.316666666666667,0.0,0.0
1723,James Zikic,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,29.0,66.0,3.0,15.0,15.0,1.9333333333333333,2.7666666666666666
1724,Jamie Mullarkey,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,36.0,95.0,3.0,15.0,15.0,2.4,3.3833333333333333
1725,Jared Rollins,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,40.0,70.0,3.0,12.016666666666666,12.016666666666666,3.32871012482663,3.716666666666667
1726,Jason Black,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,10.0,24.0,2.5,22.816666666666666,11.408333333333333,0.4382761139517896,2.0666666666666664
1727,Jason Fairn,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,12.0,1.0,2.216666666666667,2.216666666666667,4.060150375939849,0.0
1728,Jason Gilliam,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,9.0,1.0,3.8166666666666664,1.9083333333333332,0.7860262008733625,0.08333333333333333
1729,Jason Godsey,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,14.0,1.0,4.066666666666666,2.033333333333333,0.7377049180327869,1.3166666666666667
1730,Jason Novelli,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,37.0,154.0,2.5,21.416666666666668,10.708333333333334,1.7276264591439687,1.45
1731,Jason Reinhardt,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,10.0,1.3333333333333333,7.866666666666666,2.6222222222222222,0.5084745762711864,1.3166666666666667
1732,Jason Tan,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,27.0,2.0,11.666666666666666,5.833333333333333,0.6857142857142857,1.8166666666666667
1733,Jason Thacker,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.5833333333333333,1.5833333333333333,0.6315789473684211,0.0
1734,Jason Witt,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,0.8,0.8,2.5,0.0
1735,Javier Vazquez,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,62.0,161.0,3.0,15.0,15.0,4.133333333333334,4.233333333333333
1736,Jay Hieron,0.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,47.0,164.0,2.0,28.383333333333333,7.095833333333333,1.655901350557839,7.433333333333333
1737,Jay Silva,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,34.0,98.0,3.0,30.0,15.0,1.1333333333333333,2.1
1738,Jeff Cox,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,8.0,1.0,3.55,1.775,0.5633802816901409,1.4166666666666665
1739,Jeff Hughes,0.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,116.0,250.0,2.0,37.849999999999994,9.462499999999999,3.064729194187583,2.2666666666666666
1740,Jeff Joslin,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,18.0,54.0,3.0,15.0,15.0,1.2,0.0
1741,Jeff Newton,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,10.0,2.0,7.083333333333334,7.083333333333334,0.2823529411764706,0.15
1742,Jennifer Maia,3.0,2.0,0.0,0.0,5.0,13.0,0.0,0.0,0.6,263.0,674.0,2.6,64.48333333333333,12.896666666666667,4.078573274747997,9.616666666666667
1743,Jeremy Jackson,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,14.0,51.0,2.5,18.25,9.125,0.7671232876712328,6.833333333333334
1744,Jermaine Andre,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,27.0,47.0,3.0,13.583333333333334,13.583333333333334,1.987730061349693,0.26666666666666666
1745,Jerome Rivera,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,30.0,80.0,2.0,5.566666666666666,5.566666666666666,5.389221556886228,0.0
1746,Jerrod Sanders,1.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,0.25,24.0,37.0,1.75,27.299999999999997,6.824999999999999,0.8791208791208792,12.75
1747,Jesse Sanders,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0166666666666666,2.0166666666666666,0.0,0.0
1748,Jesse Taylor,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5,25.0,37.0,1.5,9.683333333333334,4.841666666666667,2.5817555938037864,7.816666666666666
1749,Jesus Pinedo,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5,97.0,255.0,3.0,30.0,15.0,3.2333333333333334,4.45
1750,Jianping Yang,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,21.0,78.0,3.0,15.0,15.0,1.4,0.5166666666666667
1751,Jim Mullen,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,8.033333333333333,8.033333333333333,0.37344398340248963,0.0
1752,Jim Wallhead,0.0,2.0,0.0,0.0,2.0,5.0,1.0,0.2,0.0,79.0,295.0,2.5,24.8,12.4,3.185483870967742,0.6833333333333333
1753,Jimmy Quinlan,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,10.0,1.0,3.3666666666666667,3.3666666666666667,2.0792079207920793,2.783333333333333
1754,Jin Soo Son,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,153.0,420.0,3.0,30.0,15.0,5.1,4.216666666666667
1755,Jinh Yu Frey,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,52.0,107.0,3.0,27.433333333333334,13.716666666666667,1.8955042527339003,2.6833333333333336
1756,Jiri Prochazka,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.5,1.0,33.0,73.0,2.0,5.816666666666666,5.816666666666666,5.673352435530086,0.03333333333333333
1757,Joao Pierini,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,1.3166666666666667,1.3166666666666667,0.759493670886076,0.0
1758,Joao Roque,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,59.0,3.0,15.0,15.0,0.3333333333333333,0.26666666666666666
1759,Joaquin Buckley,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.2,0.5,69.0,214.0,2.5,17.583333333333332,8.791666666666666,3.924170616113744,1.2666666666666666
1760,Jodie Esquibel,0.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,246.0,784.0,3.0,60.0,15.0,4.1,6.283333333333334
1761,Joe Brammer,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,40.0,126.0,2.0,18.6,9.3,2.150537634408602,0.6333333333333334
1762,Joe Charles,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,5.683333333333334,2.841666666666667,0.3519061583577712,0.0
1763,Joe Giannetti,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,29.0,75.0,3.0,15.0,15.0,1.9333333333333333,2.85
1764,Joe Jordan,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,78.0,3.0,10.783333333333333,10.783333333333333,1.8547140649149922,1.1166666666666667
1765,Joe Merritt,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,39.0,3.0,15.0,15.0,1.5333333333333334,2.5
1766,Joe Pardo,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,11.0,1.0,11.016666666666667,11.016666666666667,0.3630862329803328,0.0
1767,Joe Son,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7333333333333334,2.7333333333333334,0.0,0.0
1768,Joe Vedepo,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,11.0,21.0,1.0,3.3499999999999996,1.6749999999999998,3.283582089552239,1.4333333333333333
1769,Joe Veres,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,10.0,1.5,5.7666666666666675,2.8833333333333337,0.0,0.31666666666666665
1770,Joey Gambino,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,44.0,124.0,2.0,17.78333333333333,8.891666666666666,2.4742268041237114,1.0333333333333334
1771,Joey Gilbert,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,4.95,4.95,0.6060606060606061,0.1
1772,Joey Gomez,0.0,2.0,0.0,0.0,2.0,5.0,1.0,0.2,0.0,59.0,207.0,2.5,24.21666666666667,12.108333333333334,2.4363386097728834,0.6666666666666667
1773,Joey Roberts,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.0,42.0,1.0,10.016666666666667,10.016666666666667,1.6971713810316138,0.0
1774,John Allan,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,55.0,128.0,3.0,15.0,15.0,3.6666666666666665,3.8333333333333335
1775,John Campetella,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,1.0,1.4666666666666666,1.4666666666666666,3.409090909090909,0.0
1776,John Castaneda,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,55.0,130.0,3.0,15.0,15.0,3.6666666666666665,0.18333333333333332
1777,John Cholish,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,93.0,190.0,2.3333333333333335,32.16666666666667,10.722222222222223,2.891191709844559,3.85
1778,John Cofer,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,67.0,160.0,3.0,24.5,12.25,2.7346938775510203,3.9
1779,John Dowdy,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.033333333333333,2.033333333333333,0.0,0.0
1780,John Halverson,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,45.0,104.0,2.0,15.316666666666666,7.658333333333333,2.9379760609358,1.0166666666666666
1781,John Kolosci,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,4.7,4.7,0.2127659574468085,3.3666666666666667
1782,John Lober,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,11.0,1.0,7.666666666666667,7.666666666666667,0.5217391304347826,0.0
1783,John Marsh,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,18.0,35.0,3.0,15.0,15.0,1.2,2.683333333333333
1784,John Matua,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0
1785,John Polakowski,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,23.0,2.0,7.3,7.3,0.136986301369863,0.35
1786,John Salter,1.0,2.0,0.0,0.0,3.0,6.0,0.0,0.0,0.3333333333333333,31.0,131.0,2.0,22.983333333333334,7.661111111111111,1.3488034807831761,4.316666666666666
1787,Johnny Rees,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,43.0,67.0,1.5,13.083333333333334,6.541666666666667,3.2866242038216558,6.6
1788,Jon Delos Reyes,1.0,3.0,0.0,0.0,4.0,6.0,2.0,0.3333333333333333,0.25,70.0,182.0,1.5,23.433333333333334,5.858333333333333,2.987197724039829,8.466666666666667
1789,Jon Olav Einemo,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,65.0,113.0,2.5,23.316666666666666,11.658333333333333,2.7877055039313796,1.95
1790,Jonathan Martinez,3.0,2.0,0.0,0.0,5.0,15.0,4.0,0.26666666666666666,0.6,295.0,586.0,3.0,69.85,13.969999999999999,4.223335719398712,14.683333333333334
1791,Jonathan Meunier,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5,90.0,178.0,3.0,25.9,12.95,3.474903474903475,1.3333333333333333
1792,Jonathan Pearce,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,19.0,1.0,1.55,1.55,5.161290322580645,0.0
1793,Jordan Radev,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,21.0,91.0,2.0,15.55,7.775,1.35048231511254,0.7666666666666667
1794,Jordan Wright,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,1.0,1.5166666666666666,1.5166666666666666,9.89010989010989,0.21666666666666667
1795,Jorge Lopez,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,74.0,124.0,3.0,30.0,15.0,2.466666666666667,15.15
1796,Jorge Patino,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,19.0,88.0,3.0,13.0,13.0,1.4615384615384615,0.0
1797,Jose Torres,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5,51.0,138.0,1.5,11.683333333333334,5.841666666666667,4.365192582025678,0.7
1798,Josh Clopton,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,48.0,75.0,3.0,30.0,15.0,1.6,11.066666666666666
1799,Josh Copeland,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,29.0,92.0,3.0,28.2,14.1,1.0283687943262412,0.16666666666666666
1800,Josh Culibao,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.2,0.0,58.0,152.0,2.5,23.016666666666666,11.508333333333333,2.5199131064446054,2.6333333333333333
1801,Josh Ferguson,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,54.0,123.0,3.0,25.366666666666667,12.683333333333334,2.128777923784494,8.833333333333334
1802,Josh Haynes,0.0,3.0,0.0,0.0,3.0,7.0,1.0,0.14285714285714285,0.0,40.0,178.0,2.3333333333333335,31.983333333333334,10.661111111111111,1.2506513809275663,4.166666666666666
1803,Josh Hendricks,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0166666666666666,1.0166666666666666,0.9836065573770493,0.0
1804,Josh Rafferty,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.6666666666666667,1.6666666666666667,0.6,0.0
1805,Josh Shockley,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,28.0,84.0,2.0,19.95,9.975,1.4035087719298247,1.9166666666666667
1806,Josh Shockman,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,13.0,40.0,3.0,15.0,15.0,0.8666666666666667,0.45
1807,Jules Bruchez,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.45,1.45,0.6896551724137931,0.0
1808,Julian Sanchez,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.0,0.0
1809,Julio Paulino,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,29.0,104.0,3.0,30.0,15.0,0.9666666666666667,3.2
